date,open,high,low,close,volume
8/11/1978,0.8623,0.8738,0.853,0.8668,4193600
8/14/1978,0.8809,0.8902,0.8809,0.8854,2763200
8/15/1978,0.8854,0.8902,0.8809,0.8878,2430400
8/16/1978,0.8902,0.9017,0.8902,0.8971,3251200
8/17/1978,0.8971,0.9064,0.8878,0.8924,3652800
8/18/1978,0.8924,0.8971,0.8878,0.8902,2854400
8/21/1978,0.8902,0.9017,0.8878,0.8971,2337600
8/22/1978,0.8971,0.9064,0.8924,0.904,3155200
8/23/1978,0.9064,0.9157,0.9064,0.911,5232000
8/24/1978,0.911,0.9203,0.9064,0.9133,4884800
8/25/1978,0.9203,0.9343,0.9203,0.9274,4998400
8/28/1978,0.9274,0.9274,0.9203,0.9274,2584000
8/29/1978,0.925,0.925,0.9181,0.9226,2708800
8/30/1978,0.9226,0.9319,0.9181,0.9181,2857600
8/31/1978,0.9181,0.925,0.9157,0.9181,1467200
9/1/1978,0.9181,0.9343,0.9157,0.9343,3382400
9/5/1978,0.9367,0.9482,0.9367,0.946,3918400
9/6/1978,0.9482,0.9668,0.9482,0.9622,4464000
9/7/1978,0.9622,0.9646,0.9504,0.9504,2371200
9/8/1978,0.9553,0.9646,0.9553,0.9622,2291200
9/11/1978,0.9622,0.9808,0.9597,0.9622,4851200
9/12/1978,0.9668,0.9783,0.9668,0.9783,3579200
9/13/1978,0.9783,0.9854,0.9668,0.969,4332800
9/14/1978,0.969,0.969,0.9412,0.9412,2819200
9/15/1978,0.9412,0.9412,0.9319,0.9367,2689600
9/18/1978,0.9367,0.9482,0.9296,0.9343,2488000
9/19/1978,0.9343,0.9412,0.9343,0.9367,2128000
9/20/1978,0.9367,0.9436,0.925,0.925,3329600
9/21/1978,0.925,0.9343,0.925,0.9343,3004800
9/22/1978,0.9343,0.9412,0.9343,0.9367,2182400
9/25/1978,0.9367,0.9482,0.9367,0.946,1504000
9/26/1978,0.9482,0.9668,0.9482,0.9597,5273600
9/27/1978,0.9597,0.9668,0.9529,0.9553,5092800
9/28/1978,0.9553,0.9622,0.9529,0.9622,2288000
9/29/1978,0.9646,0.9739,0.9646,0.9646,5430400
10/2/1978,0.969,0.9761,0.969,0.969,2888000
10/3/1978,0.969,0.9761,0.969,0.969,2091200
10/4/1978,0.969,0.969,0.9597,0.969,3024000
10/5/1978,0.969,0.9761,0.9646,0.969,2262400
10/6/1978,0.969,0.9832,0.9646,0.9761,3505600
10/9/1978,0.9761,0.9969,0.9715,0.9808,2300800
10/10/1978,0.9808,0.9808,0.9739,0.9761,2241600
10/11/1978,0.9761,0.9854,0.9715,0.9854,2635200
10/12/1978,0.9854,0.9854,0.9715,0.9739,4011200
10/13/1978,0.9739,0.9783,0.9715,0.9761,1582400
10/16/1978,0.9739,0.9739,0.9597,0.9597,2377600
10/17/1978,0.9529,0.9529,0.9412,0.9436,2838400
10/18/1978,0.9436,0.946,0.9343,0.9367,3038400
10/19/1978,0.9367,0.946,0.9343,0.9343,2182400
10/20/1978,0.9343,0.9343,0.925,0.9274,6219200
10/23/1978,0.9181,0.9181,0.8995,0.9181,4403200
10/24/1978,0.9181,0.9274,0.9133,0.9157,3441600
10/25/1978,0.9157,0.9274,0.9088,0.925,2420800
10/26/1978,0.925,0.9274,0.9203,0.925,2500800
10/27/1978,0.9226,0.9226,0.9088,0.911,3886400
10/30/1978,0.911,0.9157,0.8831,0.9157,3708800
10/31/1978,0.9157,0.9181,0.8924,0.8924,3451200
11/1/1978,0.904,0.9274,0.904,0.9274,4657600
11/2/1978,0.9274,0.9319,0.9181,0.9319,3878400
11/3/1978,0.9319,0.9832,0.9274,0.9808,5492800
11/6/1978,0.9482,0.9482,0.9181,0.9181,4147200
11/7/1978,0.9157,0.9157,0.9017,0.9017,2137600
11/8/1978,0.9017,0.9157,0.8924,0.9157,2710400
11/9/1978,0.9157,0.9343,0.9157,0.9181,3232000
11/10/1978,0.9181,0.9343,0.9133,0.9274,1870400
11/13/1978,0.9274,0.9274,0.904,0.9064,2046400
11/14/1978,0.9064,0.911,0.8971,0.904,2382400
11/15/1978,0.904,0.9133,0.9017,0.904,1673600
11/16/1978,0.9088,0.9203,0.9088,0.9203,2419200
11/17/1978,0.9203,0.9343,0.9203,0.9319,2334400
11/20/1978,0.9319,0.9389,0.9319,0.9319,6734400
11/21/1978,0.9319,0.9389,0.9296,0.9296,2398400
11/22/1978,0.9296,0.9367,0.9274,0.9343,1497600
11/24/1978,0.9343,0.9412,0.9319,0.9367,1430400
11/27/1978,0.9367,0.9389,0.9319,0.9319,1248000
11/28/1978,0.9319,0.9367,0.9274,0.9274,3449600
11/29/1978,0.925,0.925,0.911,0.911,3236800
11/30/1978,0.911,0.9157,0.9064,0.9133,1889600
12/1/1978,0.9226,0.9319,0.9226,0.9296,2811200
12/4/1978,0.9296,0.9389,0.9274,0.9319,2894400
12/5/1978,0.9319,0.9389,0.9296,0.9367,2020800
12/6/1978,0.9389,0.9482,0.9389,0.9436,2756800
12/7/1978,0.9367,0.9367,0.9274,0.9296,3547200
12/8/1978,0.9296,0.9296,0.9226,0.9226,1966400
12/11/1978,0.9226,0.9319,0.9226,0.9319,3737600
12/12/1978,0.9319,0.9319,0.9157,0.9226,1865600
12/13/1978,0.9226,0.9296,0.9181,0.9226,1694400
12/14/1978,0.9226,0.9274,0.9181,0.925,1566400
12/15/1978,0.925,0.9274,0.9203,0.9274,2608000
12/18/1978,0.9133,0.9133,0.904,0.9088,2625600
12/19/1978,0.911,0.9296,0.911,0.9181,2547200
12/20/1978,0.9181,0.9181,0.911,0.911,2728000
12/21/1978,0.911,0.9181,0.9017,0.9017,3107200
12/22/1978,0.9064,0.9157,0.9064,0.9157,3180800
12/26/1978,0.9157,0.9157,0.911,0.9133,2196800
12/27/1978,0.9133,0.9181,0.911,0.9133,2940800
12/28/1978,0.9133,0.9203,0.911,0.911,3096000
12/29/1978,0.911,0.9203,0.911,0.9133,1496000
1/2/1979,0.9133,0.9157,0.9088,0.9157,2553600
1/3/1979,0.9157,0.925,0.9133,0.9203,2051200
1/4/1979,0.925,0.9367,0.925,0.9319,4379200
1/5/1979,0.9319,0.9412,0.9274,0.9367,3800000
