date,open,high,low,close,volume,Daily percent change
11/30/2016,66.1553,66.422,65.5851,65.7383,5819108,-0.006343334
12/1/2016,65.4148,66.8787,65.185,66.2319,6685299,0.012336955
12/2/2016,65.7383,66.7255,65.3893,66.334,7523696,0.008980312
12/5/2016,66.3936,66.4532,65.367,65.517,7173255,-0.013379734
12/6/2016,65.4574,65.6021,64.7255,65.3382,7704230,-0.001824354
12/7/2016,65.3553,65.6872,64.768,65.5085,6791043,0.002338628
12/8/2016,65.8319,66.7425,65.6702,66.2489,5090514,0.006294444
12/9/2016,65.9085,66.117,65.4319,65.8659,4047724,-0.000646769
12/12/2016,65.517,65.9,64.9808,65.3127,4487790,-0.003128029
12/13/2016,65.534,66.4362,65.0999,66.1042,4925649,0.008625776
12/14/2016,65.917,66.2574,65.4063,65.6957,6045447,-0.003368561
12/15/2016,65.6531,66.1255,65.3553,65.517,4089392,-0.002077323
12/16/2016,65.568,66.7,65.0872,65.3212,8217424,-0.003778253
12/19/2016,65.1765,66.0787,65.1255,65.568,2856602,0.0059709
12/20/2016,65.8319,66.3851,65.7553,66.0872,3504622,0.003863078
12/21/2016,65.8489,66.2744,65.6361,65.6446,2151916,-0.003112213
12/22/2016,65.4063,65.534,62.4786,62.7594,8437555,-0.042175355
12/23/2016,62.9637,63.3892,62.3764,62.5552,3333675,-0.006530232
12/27/2016,62.836,63.1765,62.6062,62.7254,2200280,-0.001763241
12/28/2016,62.7679,62.9637,61.9169,61.9849,2648185,-0.012632109
12/29/2016,61.9424,62.2743,61.6445,61.8062,2795528,-0.002203662
12/30/2016,61.8828,62.0701,61.1764,61.4743,3069200,-0.006645053
1/3/2017,61.8403,62.036,61.27,61.9169,3907138,0.001237142
1/4/2017,62.2147,63.185,62.2147,62.819,5313010,0.009619701
1/5/2017,61.5594,61.8913,60.2998,61.7552,7095739,0.003170583
1/6/2017,61.2615,61.4743,60.5806,60.8019,5235096,-0.007558974
1/9/2017,60.8955,61.1679,60.7338,60.7934,3814266,-0.001679459
1/10/2017,60.7509,61.2871,60.436,60.7934,4681789,0.000699089
1/11/2017,61.0062,61.219,60.7041,60.9466,3479904,-0.000977905
1/12/2017,60.7934,61.0317,60.2487,60.6402,4162986,-0.002526377
1/13/2017,60.487,60.7509,59.6019,59.7381,5332484,-0.012536388
1/17/2017,60.2232,61.3466,60.1125,60.3764,5426688,0.002537415
1/18/2017,57.8742,57.8742,56.4699,56.8954,19058239,-0.0172035
1/19/2017,56.4529,56.921,55.372,55.6528,12274917,-0.014376635
1/20/2017,55.6528,55.6699,54.2826,54.5549,12978632,-0.020124682
1/23/2017,54.5294,54.9379,54.0868,54.3422,7908764,-0.003444837
1/24/2017,54.3422,54.8273,54.1336,54.8188,6084409,0.008694098
1/25/2017,55.0911,55.4613,55.0315,55.3209,5702524,0.004153945
1/26/2017,55.1932,55.2442,54.5719,54.6145,4392879,-0.010596087
1/27/2017,54.9379,55.1252,53.5634,54.2145,7471906,-0.013343294
1/30/2017,54.2145,54.589,54.0358,54.5719,5219844,0.006549158
1/31/2017,54.2996,54.8954,54.0017,54.8783,5734924,0.010545152
2/1/2017,54.4528,54.606,54.0102,54.189,5307377,-0.004868147
2/2/2017,54.3932,54.6145,54.1804,54.1975,5518350,-0.003610868
2/3/2017,54.3507,54.7677,54.0613,54.257,4965470,-0.001726966
2/6/2017,54.2741,54.4273,53.9251,53.9762,6003123,-0.005519099
2/7/2017,54.3677,54.606,54.0017,54.1038,4255466,-0.004877661
2/8/2017,54.0528,55.2443,53.9421,55.1252,4510967,0.019453898
2/9/2017,55.1081,56.6273,54.989,56.5209,7754811,0.024996063
2/10/2017,56.6061,56.989,55.5081,55.9422,5520829,-0.011867606
2/13/2017,56.3656,56.4343,55.4293,55.6699,4218239,-0.012496879
2/14/2017,55.4208,56.4,55.4208,56.3914,5116312,0.017211844
2/15/2017,56.2625,56.6502,56.0392,56.4773,3974019,0.003803298
2/16/2017,56.4945,56.5632,55.8588,56.0049,3324994,-0.008742092
2/17/2017,56.0392,56.6061,55.7643,56.5116,4234809,0.008359346
2/21/2017,56.9154,57.027,56.5116,56.8724,4838643,-0.000756079
2/22/2017,56.7436,56.9325,56.3484,56.6405,3029411,-0.001820252
2/23/2017,56.7264,56.8209,55.7214,55.8159,4867949,-0.016312556
2/24/2017,56.0564,57.2418,55.7729,57.1301,6908105,0.018793946
2/27/2017,57.027,57.6197,56.8896,57.4737,6831988,0.007772251
2/28/2017,49.3135,51.2547,49.219,50.4817,45301920,0.023141059
3/1/2017,50.4903,50.9627,49.2619,49.6742,22807965,-0.016429052
3/2/2017,49.8203,50.2669,49.6055,49.7773,10976267,-0.000863848
3/3/2017,50.0264,50.0608,49.0386,49.2619,9081381,-0.015519093
3/6/2017,49.219,49.2619,48.1023,48.1882,11313404,-0.021391129
3/7/2017,48.1882,48.4717,47.2863,47.3636,13235666,-0.017409994
3/8/2017,47.6213,47.7158,47.2434,47.2605,9417328,-0.007634282
3/9/2017,47.2434,47.544,46.7366,47.4151,10878125,0.003621209
3/10/2017,47.544,47.9992,47.2863,47.5526,7585844,0.000180852
3/13/2017,47.5698,47.7673,47.1059,47.4066,7522155,-0.003442559
3/14/2017,47.4151,47.5612,46.9685,47.0286,6000109,-0.008218403
3/15/2017,46.8998,46.9943,46.4875,46.874,8525531,-0.000550412
3/16/2017,46.728,47.2021,46.5991,46.8912,6354148,0.003480397
3/17/2017,46.9857,47.0544,46.6335,46.6335,14193773,-0.007552511
3/20/2017,46.8568,46.9341,46.3328,46.7022,9163965,-0.003310337
3/21/2017,46.7366,46.7795,45.7187,45.8604,9146733,-0.019105808
3/22/2017,45.8261,46.097,45.3279,46.0236,5868981,0.004291277
3/23/2017,45.9377,46.0752,45.5684,45.6457,5722368,-0.006397098
3/24/2017,45.7402,45.8218,45.4481,45.6285,4351021,-0.002448031
3/27/2017,45.5254,46.1653,45.3966,45.8089,7644406,0.006188754
3/28/2017,45.6886,46.1095,45.68,46.0408,4395677,0.007649737
3/29/2017,46.0837,47.7416,45.9978,47.3722,9848633,0.027199497
3/30/2017,47.2949,47.5949,47.1317,47.4581,4870217,0.003438823
3/31/2017,47.4151,47.9045,47.355,47.4066,7457846,-0.0001793
4/3/2017,47.4323,47.4409,46.2555,46.4102,6970403,-0.022023176
4/4/2017,46.2298,46.3758,45.5082,45.8948,6578243,-0.007299302
4/5/2017,45.9978,46.247,45.2849,45.3107,6810845,-0.015164189
4/6/2017,45.6629,46.4961,45.5855,46.015,8672416,0.007651853
4/7/2017,45.9291,46.204,45.4996,45.7316,5780100,-0.004318677
4/10/2017,45.9377,46.6764,45.869,46.204,4978139,0.00576357
4/11/2017,46.2212,46.2985,45.6457,46.1353,4917525,-0.001861915
4/12/2017,45.8346,45.9807,45.6886,45.869,4534822,0.000749962
4/13/2017,45.9463,46.0752,45.7745,45.8604,5087402,-0.001873076
4/17/2017,45.8346,46.1095,45.6113,46.1095,4702403,0.005961895
4/18/2017,46.0408,46.2298,45.8905,46.0408,4371044,0
4/19/2017,46.204,46.7065,46.1353,46.2899,5419567,0.001855696
4/20/2017,46.5648,47.1403,46.4789,46.9341,5843105,0.007868479
4/21/2017,46.8482,47.3507,46.8482,47.0544,5948272,0.004382162
4/24/2017,47.3808,47.4925,46.7452,47.0887,5717874,-0.006203187
4/25/2017,47.1575,47.3808,47.0716,47.3722,4096700,0.004532194
4/26/2017,47.5612,48.3514,47.4229,48.0851,6273452,0.010895267
4/27/2017,48.0851,48.2484,47.8275,48.1796,3881204,0.001961411
4/28/2017,48.171,48.171,47.5526,47.9735,8427968,-0.004116856
5/1/2017,47.9391,48.1023,47.69,47.9048,5164479,-0.000716003
5/2/2017,47.879,48.3944,47.7845,48.2398,4017126,0.007479301
5/3/2017,48.2226,49.4251,48.0336,49.2533,7542797,0.020926517
5/4/2017,49.3908,49.5454,48.6607,49.2104,5508809,-0.003665892
5/5/2017,49.2448,49.4595,48.811,49.2362,4845484,-0.000174668
5/8/2017,49.3994,49.4337,48.9871,49.219,4553803,-0.003665251
5/9/2017,49.3135,50.3786,49.2619,49.889,8020652,0.011535609
5/10/2017,49.7172,50.2369,49.554,50.1724,6954276,0.009072717
5/11/2017,49.6055,49.7086,48.0508,48.1539,13327024,-0.030145014
5/12/2017,48.0164,48.1109,47.2434,47.9305,8957025,-0.001792178
5/15/2017,48.0333,48.7453,47.9378,48.0594,8385598,0.000543078
5/16/2017,48.1983,48.2417,47.0609,47.3474,11944934,-0.01797142
5/17/2017,49.4573,49.466,47.7902,47.7902,23241063,-0.034883721
5/18/2017,47.9725,48.7193,47.8944,48.4762,11919738,0.010390666
5/19/2017,48.7366,49.0058,48.3634,48.6151,9949468,-0.002499223
5/22/2017,48.6845,48.6845,48.0854,48.1549,9528619,-0.010997842
5/23/2017,48.1028,48.1288,47.2692,47.3127,7136819,-0.016699533
5/24/2017,47.33,47.3561,46.6745,47.0001,6845146,-0.007019134
5/25/2017,47.1824,47.3734,46.8959,47.0609,7357953,-0.002581761
5/26/2017,47.1911,47.3648,46.8227,47.2345,3738266,0.00091882
5/30/2017,47.33,47.851,47.1998,47.7034,5763640,0.007827534
5/31/2017,47.9725,48.016,47.1043,47.8857,8401673,-0.00181265
6/1/2017,47.9725,48.524,47.8163,48.3285,5164727,0.007366254
6/2/2017,48.2417,48.4414,47.9466,48.207,4485157,-0.000719812
6/5/2017,48.2504,48.3459,47.6947,48.3025,4236794,0.001078619
6/6/2017,47.9812,47.9899,47.165,47.3908,6395079,-0.012458114
6/7/2017,47.495,47.6079,47.1216,47.2953,5727816,-0.004222407
6/8/2017,47.5905,47.9118,47.3387,47.4342,5767123,-0.003295091
6/9/2017,47.7207,49.5528,47.521,49.4052,7889208,0.034095601
6/12/2017,49.5789,50.7684,49.5789,50.2474,11661496,0.013304171
6/13/2017,50.0998,50.2214,49.275,49.822,5947562,-0.00557585
6/14/2017,49.9262,50.3256,49.3386,50.2388,4335627,0.006222282
6/15/2017,49.4747,50.1433,48.0377,48.1549,10528011,-0.027407387
6/16/2017,44.6557,45.6803,42.1637,45.6803,49491703,0.0224298
6/19/2017,45.906,45.9408,43.9698,44.8988,14747071,-0.022432671
6/20/2017,44.9857,45.0378,44.2042,44.2042,8795404,-0.017679316
6/21/2017,44.2476,44.9683,43.7961,43.8656,9996460,-0.008708418
6/22/2017,43.9437,44.2476,43.4575,43.9611,6746024,0.000395804
6/23/2017,43.935,44.2129,43.7419,44.074,6256671,0.003153787
6/26/2017,44.1347,44.8554,44.0826,44.6991,5804977,0.012626652
6/27/2017,44.6383,45.4458,44.5949,45.2114,6671628,0.012676006
6/28/2017,45.2635,45.7497,45.0638,45.2027,6148200,-0.001345052
6/29/2017,45.3677,45.6977,44.9249,45.2288,4662957,-0.003071052
6/30/2017,45.3677,45.524,45.0734,45.4024,4007340,0.000764277
7/3/2017,45.6108,45.9147,45.4372,45.715,2790919,0.002279339
7/5/2017,45.8887,46.1752,45.0768,45.2896,3960745,-0.013228203
7/6/2017,45.1506,45.2201,44.6036,44.6644,3712665,-0.010885627
7/7/2017,44.6991,44.9162,44.0132,44.3431,4882419,-0.008028307
7/10/2017,44.4126,44.43,43.4488,43.5704,6520045,-0.019329637
7/11/2017,43.6138,44.087,43.579,43.7701,4593029,0.003570931
7/12/2017,43.8308,44.4213,43.8135,44.1695,4482132,0.007668187
7/13/2017,45.3677,46.6354,45.1506,46.2881,23218005,0.01988416
7/14/2017,46.4357,46.4878,46.071,46.2186,5829043,-0.004697243
7/17/2017,46.2186,47.0348,46.2099,46.6528,12487926,0.009307051
7/18/2017,46.5225,46.8611,46.2447,46.6528,4526296,0.002792973
7/19/2017,46.7135,47.0652,46.4704,46.974,3954187,0.005545621
7/20/2017,47.0261,47.6947,46.8698,47.3908,6665914,0.007695586
7/21/2017,47.3734,47.7642,47.0435,47.6166,6355385,0.005107463
7/24/2017,47.4516,47.6339,46.9046,46.9306,5627145,-0.011101499
7/25/2017,47.0695,48.2417,47.0522,47.8423,4506512,0.01615307
7/26/2017,47.8076,47.8944,47.1216,47.7207,3403388,-0.001821013
7/27/2017,47.7207,48.6759,47.3474,48.6672,4489102,0.019448417
7/28/2017,48.6238,48.9363,48.3112,48.7193,5371968,0.001960209
7/31/2017,48.919,49.275,48.5369,49.2055,5662758,0.00582252
8/1/2017,49.1274,49.3878,48.7453,49.3705,4029009,0.004923993
8/2/2017,49.301,49.5962,48.989,49.3184,3677123,0.000352809
8/3/2017,49.4573,49.822,48.9537,49.5268,5321431,0.001403281
8/4/2017,49.6483,50.0564,49.631,49.9956,4462766,0.006946611
8/7/2017,49.987,50.3343,49.9262,50.2561,3904191,0.005354574
8/8/2017,50.3603,51.4109,50.3603,51.0029,8129344,0.012599284
8/9/2017,50.8552,50.8639,49.822,50.2474,6389443,-0.012096148
8/10/2017,49.7699,49.7699,48.1636,48.3112,10852999,-0.030193827
8/11/2017,48.0507,48.5543,47.851,48.3199,6022770,0.005571204
8/14/2017,48.6374,49.205,48.6374,48.9798,5775165,0.006990637
8/15/2017,48.9271,48.971,47.6277,47.7155,9457262,-0.025392168
8/16/2017,50.0421,50.0421,47.8209,49.4363,22057715,-0.012254153
8/17/2017,49.6294,50.0903,48.6461,49.2695,15275188,-0.007304722
8/18/2017,49.0851,49.4802,48.8568,48.8568,4738485,-0.00467284
8/21/2017,49.0412,50.143,48.8217,49.6558,11603155,0.012377205
8/22/2017,49.7962,49.963,49.3836,49.6382,7969491,-0.003183032
8/23/2017,49.5153,49.9455,49.3046,49.568,4237830,0.001063186
8/24/2017,50.1913,50.5951,47.3205,47.5926,15835542,-0.054603027
8/25/2017,47.7682,48.6374,47.4522,48.295,6979927,0.010907961
8/28/2017,47.9526,48.1633,47.4697,47.7945,6368329,-0.003307912
8/29/2017,47.5751,48.1633,47.4522,47.8911,4347238,0.006598303
8/30/2017,47.9087,48.1457,47.5399,47.6892,3494538,-0.004602719
8/31/2017,47.6541,48.2862,47.5663,47.8736,6017827,0.00458499
9/1/2017,48.1457,49.5329,48.1457,49.3573,7047510,0.024547534
9/5/2017,49.2783,50.402,49.2695,50.3493,7890396,0.021271398
9/6/2017,50.4722,51.4731,50.4547,50.9375,9376782,0.009134724
9/7/2017,51.1921,51.675,50.7922,51.2887,6951119,0.001883456
9/8/2017,51.0341,51.157,48.8612,50.2791,10951402,-0.01501618
9/11/2017,50.5337,50.7795,50.1386,50.2967,6057516,-0.004712039
9/12/2017,50.3318,51.438,50.2503,50.8234,5312688,0.00967271
9/13/2017,50.8936,52.7768,50.8541,52.2457,8704722,0.025879642
9/14/2017,52.272,52.4037,51.7628,52.2105,5057465,-0.001177924
9/15/2017,52.1842,52.7505,51.912,52.6407,6718706,0.008671997
9/18/2017,52.79,53.0621,51.8594,51.8769,5133106,-0.017601283
9/19/2017,51.9735,52.4476,51.5872,52.1052,3944041,0.002527579
9/20/2017,52.1666,52.2281,51.4994,52.0262,4828507,-0.00269864
9/21/2017,51.9296,51.9296,50.92,51.2097,5394605,-0.014057884
9/22/2017,51.2799,51.8418,51.0692,51.7891,3510318,0.009832185
9/25/2017,50.92,52.0525,50.8761,51.4028,5990286,0.009392484
9/26/2017,51.4028,51.8681,51.2185,51.438,4210951,0.000684319
9/27/2017,51.4116,51.8067,50.7883,51.6838,4279400,0.005266641
9/28/2017,51.7101,52.2457,51.5697,51.7189,5183620,0.000170151
9/29/2017,51.8857,52.2983,51.517,51.8067,3816878,-0.001524899
10/2/2017,51.6135,51.8681,50.6566,51.7013,3909937,0.001698216
10/3/2017,51.8418,52.0086,51.3063,51.4292,3579963,-0.00802268
10/4/2017,51.517,51.7365,51.3765,51.4994,3037888,-0.000341752
10/5/2017,51.5258,51.7013,51.1921,51.2536,4868812,-0.005310846
10/6/2017,50.5161,50.6215,49.8006,50.1474,8925574,-0.007352325
10/9/2017,50.3054,50.3054,48.9622,49.3836,6310152,-0.018666116
10/10/2017,49.8665,50.7883,49.6733,50.5688,7359333,0.01388801
10/11/2017,50.7356,52.3861,50.6829,51.9296,11676378,0.022992667
10/12/2017,51.8067,52.8909,51.3941,52.8427,8970667,0.019605357
10/13/2017,52.8953,54.0454,52.6319,53.4221,6800444,0.009861087
10/16/2017,52.9919,53.3343,52.2983,52.8075,4602228,-0.003491928
10/17/2017,52.8251,53.1675,52.5529,52.8251,3285880,0
10/18/2017,52.8251,53.185,52.6758,52.7022,3538579,-0.002331971
10/19/2017,52.5266,53.1499,52.3422,53.0534,4201326,0.009929618
10/20/2017,53.2728,54.2561,53.1499,54.221,6053790,0.017487689
10/23/2017,54.2649,55.854,54.1332,54.9409,8877646,0.01230413
10/24/2017,55.1955,55.5203,54.6951,55.2482,5644633,0.000953877
10/25/2017,55.0814,55.2833,53.8786,54.3088,4397133,-0.014226055
10/26/2017,54.5195,55.0199,54.1157,54.4405,4286940,-0.001451126
10/27/2017,53.9488,54.0454,52.5529,52.9041,6964433,-0.019747052
10/30/2017,52.8339,52.8514,52.0657,52.2808,6162174,-0.01057941
10/31/2017,52.2281,52.4651,51.7189,51.833,6458136,-0.007622557
11/1/2017,51.6223,52.1666,51.4599,51.675,4710541,0.001019836
11/2/2017,51.9208,52.6319,51.4467,52.4915,4790234,0.010872236
11/3/2017,52.3861,52.7812,52.0525,52.114,3992438,-0.005221246
11/6/2017,52.0613,52.1491,51.5433,52.0525,4538726,-0.00016906
11/7/2017,51.8594,51.8945,50.6215,50.8234,6587569,-0.020384311
11/8/2017,50.7971,51.754,50.3757,51.2448,4901738,0.008736496
11/9/2017,50.6215,52.8075,50.2089,52.5881,8489620,0.037396293
11/10/2017,52.5968,53.9137,52.5968,53.9049,6853693,0.024266811
11/13/2017,53.9049,54.3878,52.8075,53.027,6606711,-0.016555717
11/14/2017,52.8557,53.4899,52.4654,53.2992,8011809,0.00832095
11/15/2017,49.902,51.3655,47.9329,48.0393,34811172,-0.038774503
11/16/2017,48.3498,49.0682,48.0127,48.8731,12742385,0.010707322
11/17/2017,49.4585,52.1017,49.423,51.5695,16716650,0.040935049
11/20/2017,51.4188,51.6316,50.6516,51.3389,7972845,-0.001556325
11/21/2017,51.3123,51.5075,50.3721,50.7801,6317169,-0.010480483
11/22/2017,50.9309,51.2325,50.6205,50.993,2867625,0.001217814
11/24/2017,51.4897,51.5607,49.5206,49.565,5892390,-0.038831837
11/27/2017,49.8488,50.0173,49.0061,49.5295,8277336,-0.006446663
11/28/2017,49.6891,50.3366,49.1569,50.2213,6312093,0.010597097
11/29/2017,50.3987,54.7982,50.3987,54.7095,18819286,0.078794359
11/30/2017,54.6829,55.969,53.0774,53.1306,14922767,-0.029216685
12/1/2017,53.2193,53.6362,52.2445,52.7847,8317171,-0.008233446
12/4/2017,53.7959,55.9069,53.6983,55.49,11462553,0.030529825
12/5/2017,55.3392,55.4191,53.6185,55.1707,8184149,-0.003054157
12/6/2017,55.082,55.2417,53.7072,53.858,5562276,-0.022726429
12/7/2017,53.9999,54.6917,53.6628,54.1862,3965335,0.003438145
12/8/2017,54.195,54.8425,53.7959,54.4345,3666387,0.004399783
12/11/2017,54.6208,55.1441,54.2394,54.7804,4315287,0.002913451
12/12/2017,54.7804,54.949,53.9999,54.1241,4737043,-0.012125837
12/13/2017,53.9733,55.7295,53.9289,55.5876,7996728,0.029040649
12/14/2017,55.8271,56.5012,54.8958,54.9401,6331271,-0.016144856
12/15/2017,55.5876,56.0577,55.3038,55.5344,9151556,-0.000957965
12/18/2017,56.4125,57.1398,56.1908,56.8383,6371139,0.007491427
12/19/2017,57.06,57.335,56.652,56.8205,5941733,-0.004215028
12/20/2017,57.0689,57.8672,56.922,57.1931,8163820,0.002171591
12/21/2017,57.4503,58.3062,57.2285,57.8494,7640858,0.006898948
12/22/2017,57.7607,58.0712,57.3616,58.0002,3938340,0.004129296
12/26/2017,58.0091,58.9404,57.876,58.3816,2637746,0.006380435
12/27/2017,58.5413,58.6388,57.7119,57.7785,3510584,-0.013202143
12/28/2017,57.8583,58.018,57.2995,57.4946,2467514,-0.006325811
12/29/2017,57.8406,58.3107,57.5567,57.876,5058071,0.000611652
1/2/2018,58.4969,60.4306,58.4969,59.9871,8509007,0.024842008
1/3/2018,60.8741,61.0603,59.517,59.5791,6057471,-0.02173581
1/4/2018,59.6323,60.1556,57.7075,58.4082,7124071,-0.020957674
1/5/2018,58.8783,59.1977,58.4969,59.0291,5549605,0.002554672
1/8/2018,59.6057,60.5991,58.7586,59.5879,8335737,-0.000298718
1/9/2018,61.6635,62.107,60.7588,61.3264,18160831,-0.005496817
1/10/2018,61.5659,63.6503,61.4683,62.7367,10982284,0.018662123
1/11/2018,62.8875,65.6904,62.5327,65.6372,12183972,0.041892402
1/12/2018,66.1162,68.2982,66.0363,68.1208,14843308,0.029427135
1/16/2018,68.1917,68.8126,66.2049,66.4887,10167886,-0.025613375
1/17/2018,66.5153,68.5199,66.3743,68.1385,7083177,0.023822068
1/18/2018,68.174,69.1053,67.6418,69.0965,7666184,0.013350893
1/19/2018,69.3359,69.3359,68.2006,69.2738,7808136,-0.000896443
1/22/2018,69.2827,69.7528,68.8037,69.6996,5621598,0.005981383
1/23/2018,69.6996,69.806,69.0432,69.2916,5372678,-0.00588816
1/24/2018,69.4424,69.4424,67.7394,68.2006,9765064,-0.018208051
1/25/2018,68.786,68.7949,67.1983,67.6773,6347651,-0.016382155
1/26/2018,67.9611,68.3159,67.2471,68.2538,4981242,0.004288406
1/29/2018,68.0055,68.4223,67.7482,68.1208,3489411,0.001692581
1/30/2018,67.7571,68.0321,66.3645,66.6129,5626261,-0.017176853
1/31/2018,66.8701,67.1894,66.165,66.7193,8706323,-0.002260216
2/1/2018,66.196,67.1007,65.7702,66.4976,4649130,0.004535502
2/2/2018,65.8855,66.0718,64.5018,64.7059,6801824,-0.018230177
2/5/2018,64.2624,65.788,62.5416,62.7722,6518197,-0.023739808
2/6/2018,61.6812,64.8034,60.6612,64.493,8051554,0.04359853
2/7/2018,64.3333,65.7658,64.1648,64.972,6521872,0.009830388
2/8/2018,65.2026,65.5396,63.0383,63.0738,5705455,-0.033750939
2/9/2018,63.6947,64.7236,61.1224,64.2624,7732715,0.008834093
2/12/2018,64.8655,64.9542,63.4463,63.7568,4624506,-0.017389518
2/13/2018,63.739,65.5928,63.5749,65.5308,4417541,0.027342868
2/14/2018,65.8944,67.9611,65.6904,66.8346,7388726,0.014067564
2/15/2018,67.1628,67.5974,66.6306,67.4467,3428640,0.00420925
2/16/2018,67.5353,68.1296,66.7991,67.1451,4278959,-0.005811295
2/20/2018,65.1581,66.0526,64.1204,65.176,7085994,0.000274641
2/21/2018,65.498,66.804,65.2296,65.2654,8645235,-0.00356391
2/22/2018,65.7395,67.949,65.7216,67.1171,6987057,0.020525321
2/23/2018,67.5554,68.2532,66.4551,67.457,5475530,-0.001458707
2/26/2018,68.2084,68.8704,67.2513,68.7899,5779248,0.008453276
2/27/2018,69.5413,70.1585,67.3318,67.6002,6233830,-0.028714412
2/28/2018,68.0385,68.5931,67.457,67.457,5520482,-0.008620306
3/1/2018,67.5465,67.5823,65.3012,66.312,7084406,-0.01861654
3/2/2018,65.8648,67.5196,65.5696,67.2244,4956236,0.020224799
3/5/2018,66.8845,67.7612,66.1488,67.2155,7654766,0.004924459
3/6/2018,66.4194,66.7682,62.5639,64.2188,20000888,-0.034267224
3/7/2018,63.5658,64.5319,63.1364,63.8968,7684566,0.005180228
3/8/2018,63.8968,64.031,61.8572,62.3939,8753859,-0.024087291
3/9/2018,62.9575,63.3511,62.0182,63.0559,6813029,0.00156052
3/12/2018,62.6623,63.5032,62.4476,63.2169,3665065,0.008772971
3/13/2018,63.5121,64.4961,63.4048,63.6642,4485532,0.002389098
3/14/2018,63.9057,64.1562,62.9575,63.199,4683651,-0.011182139
3/15/2018,63.7626,63.9594,62.8681,63.1811,6528599,-0.009203702
3/16/2018,63.1096,63.8968,62.9843,63.5032,7296979,0.006198113
3/19/2018,63.4406,63.7984,62.716,62.9217,3214855,-0.008246757
3/20/2018,63.1543,64.2009,63.0738,64.0131,5015043,0.013416004
3/21/2018,63.6731,63.9594,62.7428,62.7428,3792598,-0.014827199
3/22/2018,62.4834,63.047,61.5531,61.6246,6613977,-0.013935993
3/23/2018,62.3671,62.8054,60.6228,60.7212,5260995,-0.027105854
3/26/2018,61.4278,63.1811,61.41,62.8681,4893932,0.02290987
3/27/2018,63.3243,63.4227,61.0343,61.2847,6896478,-0.033280737
3/28/2018,61.4905,64.2009,61.4905,61.8841,8052368,0.006360277
3/29/2018,61.9288,62.5013,61.6023,62.1077,7594251,0.00288048
4/2/2018,61.7499,62.063,60.3276,61.7052,5903030,-0.000724412
4/3/2018,62.0719,62.5638,61.732,62.1972,3483828,0.00201456
4/4/2018,61.6157,64.344,61.5889,64.2814,5199140,0.041469227
4/5/2018,64.3709,64.9255,63.2795,64.8003,4520808,0.006626513
4/6/2018,64.2009,65.6769,63.9728,64.6661,6360018,0.007193877
4/9/2018,64.8092,65.0507,63.8789,63.9415,3093337,-0.013570217
4/10/2018,65.176,65.3101,64.2546,65.1133,4654474,-0.000962937
4/11/2018,64.836,65.7529,64.5319,65.1402,3543169,0.004669927
4/12/2018,65.4175,65.829,64.5006,64.7913,3018992,-0.009664878
4/13/2018,65.1044,65.1089,63.6374,63.9773,3824424,-0.017617186
4/16/2018,64.353,64.7913,63.9326,64.4067,4837562,0.000833764
4/17/2018,65.1312,65.2475,64.7555,64.8092,3066528,-0.00496843
4/18/2018,65.0597,65.7127,64.7824,64.8808,3211120,-0.002757364
4/19/2018,64.684,64.684,62.7786,63.4942,5814328,-0.018738719
4/20/2018,63.6284,64.0846,62.7249,62.9038,4110014,-0.011519177
4/23/2018,63.2876,63.5837,62.4029,63.4674,3345901,0.00283295
4/24/2018,63.4853,64.3709,62.7965,63.0917,3944780,-0.006238539
4/25/2018,62.8412,64.1115,62.5281,63.6374,2590780,0.012511511
4/26/2018,63.7984,64.5319,63.5926,64.2993,3112746,0.007790131
4/27/2018,63.9683,65.3728,63.861,65.167,3711667,0.018394279
4/30/2018,65.1223,65.9184,64.845,64.9434,4808212,-0.002754706
5/1/2018,64.2904,64.675,63.5747,63.5747,5619183,-0.011257623
5/2/2018,63.1633,63.9773,62.1125,63.9147,4603359,0.011756294
5/3/2018,63.8968,64.0776,63.1275,63.6463,3217258,-0.003935814
5/4/2018,63.199,63.8601,62.555,63.5568,2609496,0.00562961
5/7/2018,63.4406,63.4584,61.6336,62.0182,5927702,-0.022935203
5/8/2018,62.0004,62.6265,61.7588,62.0988,3852318,0.001584572
5/9/2018,61.4368,62.7249,61.1237,62.555,4122631,0.01787547
5/10/2018,62.3939,63.0649,61.8751,62.8323,3574232,0.006977303
5/11/2018,62.5639,62.9173,61.9914,62.8412,3031354,0.00441271
5/14/2018,63.1901,65.4175,63.1454,65.2117,7312360,0.031000572
5/15/2018,65.2508,66.2612,65.1425,65.9274,5000003,0.010262804
5/16/2018,66.7393,68.2774,66.7032,67.8669,8595866,0.016614874
5/17/2018,67.8218,68.9044,67.7497,68.4082,5475988,0.008572072
5/18/2018,68.733,69.0577,68.2007,68.5074,4316947,-0.003293075
5/21/2018,69.1299,69.6351,68.8322,69.3464,5073921,0.003122008
5/22/2018,69.4637,70.032,67.8309,68.0835,7550119,-0.020272166
5/23/2018,64.4749,65.8191,63.9246,64.2043,17346573,-0.004214671
5/24/2018,64.2765,64.5291,63.221,63.9968,8216656,-0.004370531
5/25/2018,64.2133,64.917,63.9878,64.2404,5983993,0.000421853
5/29/2018,64.0509,64.7366,63.7803,64.6824,6711029,0.009763089
5/30/2018,64.9531,66.8024,64.6012,66.2792,7652206,0.020007785
5/31/2018,65.9905,66.3965,65.2869,65.756,6416860,-0.003566214
